id,name,parent,created_at,updated_at
741,その他,75,2019-03-21 17:00:00,2019-03-21 17:00:00
742,アート/エンタメ/ホビー,76,2019-03-21 17:00:00,2019-03-21 17:00:00
743,ファッション,76,2019-03-21 17:00:00,2019-03-21 17:00:00
744,ニュース/総合,76,2019-03-21 17:00:00,2019-03-21 17:00:00
745,趣味/スポーツ,76,2019-03-21 17:00:00,2019-03-21 17:00:00
746,その他,76,2019-03-21 17:00:00,2019-03-21 17:00:00
747,邦楽,77,2019-03-21 17:00:00,2019-03-21 17:00:00
748,洋楽,77,2019-03-21 17:00:00,2019-03-21 17:00:00
749,アニメ,77,2019-03-21 17:00:00,2019-03-21 17:00:00
750,クラシック,77,2019-03-21 17:00:00,2019-03-21 17:00:00
751,K-POP/アジア,77,2019-03-21 17:00:00,2019-03-21 17:00:00
752,キッズ/ファミリー,77,2019-03-21 17:00:00,2019-03-21 17:00:00
753,その他,77,2019-03-21 17:00:00,2019-03-21 17:00:00
754,外国映画,78,2019-03-21 17:00:00,2019-03-21 17:00:00
755,日本映画,78,2019-03-21 17:00:00,2019-03-21 17:00:00
756,アニメ,78,2019-03-21 17:00:00,2019-03-21 17:00:00
757,TVドラマ,78,2019-03-21 17:00:00,2019-03-21 17:00:00
758,ミュージック,78,2019-03-21 17:00:00,2019-03-21 17:00:00
759,お笑い/バラエティ,78,2019-03-21 17:00:00,2019-03-21 17:00:00
760,スポーツ/フィットネス,78,2019-03-21 17:00:00,2019-03-21 17:00:00
761,キッズ/ファミリー,78,2019-03-21 17:00:00,2019-03-21 17:00:00
762,その他,78,2019-03-21 17:00:00,2019-03-21 17:00:00
763,邦楽,79,2019-03-21 17:00:00,2019-03-21 17:00:00
764,洋楽,79,2019-03-21 17:00:00,2019-03-21 17:00:00
765,その他,79,2019-03-21 17:00:00,2019-03-21 17:00:00
766,家庭用ゲーム本体,80,2019-03-21 17:00:00,2019-03-21 17:00:00
767,家庭用ゲームソフト,80,2019-03-21 17:00:00,2019-03-21 17:00:00
768,携帯用ゲーム本体,80,2019-03-21 17:00:00,2019-03-21 17:00:00
769,携帯用ゲームソフト,80,2019-03-21 17:00:00,2019-03-21 17:00:00
770,PCゲーム,80,2019-03-21 17:00:00,2019-03-21 17:00:00
771,その他,80,2019-03-21 17:00:00,2019-03-21 17:00:00
772,キャラクターグッズ,81,2019-03-21 17:00:00,2019-03-21 17:00:00
773,ぬいぐるみ,81,2019-03-21 17:00:00,2019-03-21 17:00:00
774,小物/アクセサリー,81,2019-03-21 17:00:00,2019-03-21 17:00:00
775,模型/プラモデル,81,2019-03-21 17:00:00,2019-03-21 17:00:00
776,ミニカー,81,2019-03-21 17:00:00,2019-03-21 17:00:00
777,トイラジコン,81,2019-03-21 17:00:00,2019-03-21 17:00:00
778,プラモデル,81,2019-03-21 17:00:00,2019-03-21 17:00:00
779,ホビーラジコン,81,2019-03-21 17:00:00,2019-03-21 17:00:00
780,鉄道模型,81,2019-03-21 17:00:00,2019-03-21 17:00:00
781,その他,81,2019-03-21 17:00:00,2019-03-21 17:00:00
782,アイドル,82,2019-03-21 17:00:00,2019-03-21 17:00:00
783,ミュージシャン,82,2019-03-21 17:00:00,2019-03-21 17:00:00
784,タレント/お笑い芸人,82,2019-03-21 17:00:00,2019-03-21 17:00:00
785,スポーツ選手,82,2019-03-21 17:00:00,2019-03-21 17:00:00
786,その他,82,2019-03-21 17:00:00,2019-03-21 17:00:00
787,ストラップ,83,2019-03-21 17:00:00,2019-03-21 17:00:00
788,キーホルダー,83,2019-03-21 17:00:00,2019-03-21 17:00:00
789,バッジ,83,2019-03-21 17:00:00,2019-03-21 17:00:00
790,カード,83,2019-03-21 17:00:00,2019-03-21 17:00:00
791,クリアファイル,83,2019-03-21 17:00:00,2019-03-21 17:00:00
792,ポスター,83,2019-03-21 17:00:00,2019-03-21 17:00:00
793,タオル,83,2019-03-21 17:00:00,2019-03-21 17:00:00
794,その他,83,2019-03-21 17:00:00,2019-03-21 17:00:00
795,遊戯王,84,2019-03-21 17:00:00,2019-03-21 17:00:00
796,マジック：ザ・ギャザリング,84,2019-03-21 17:00:00,2019-03-21 17:00:00
797,ポケモンカードゲーム,84,2019-03-21 17:00:00,2019-03-21 17:00:00
798,デュエルマスターズ,84,2019-03-21 17:00:00,2019-03-21 17:00:00
799,バトルスピリッツ,84,2019-03-21 17:00:00,2019-03-21 17:00:00
800,プリパラ,84,2019-03-21 17:00:00,2019-03-21 17:00:00
801,アイカツ,84,2019-03-21 17:00:00,2019-03-21 17:00:00
802,カードファイト!!,84,2019-03-21 17:00:00,2019-03-21 17:00:00
803,ヴァンガード,84,2019-03-21 17:00:00,2019-03-21 17:00:00
804,ヴァイスシュヴァルツ,84,2019-03-21 17:00:00,2019-03-21 17:00:00
805,プロ野球オーナーズリーグ,84,2019-03-21 17:00:00,2019-03-21 17:00:00
806,ベースボールヒーローズ,84,2019-03-21 17:00:00,2019-03-21 17:00:00
807,ドラゴンボール,84,2019-03-21 17:00:00,2019-03-21 17:00:00
808,スリーブ,84,2019-03-21 17:00:00,2019-03-21 17:00:00
809,その他,84,2019-03-21 17:00:00,2019-03-21 17:00:00
810,コミック/アニメ,85,2019-03-21 17:00:00,2019-03-21 17:00:00
811,特撮,85,2019-03-21 17:00:00,2019-03-21 17:00:00
812,ゲームキャラクター,85,2019-03-21 17:00:00,2019-03-21 17:00:00
813,SF/ファンタジー/ホラー,85,2019-03-21 17:00:00,2019-03-21 17:00:00
814,アメコミ,85,2019-03-21 17:00:00,2019-03-21 17:00:00
815,スポーツ,85,2019-03-21 17:00:00,2019-03-21 17:00:00
816,ミリタリー,85,2019-03-21 17:00:00,2019-03-21 17:00:00
817,その他,85,2019-03-21 17:00:00,2019-03-21 17:00:00
818,エレキギター,86,2019-03-21 17:00:00,2019-03-21 17:00:00
819,アコースティックギター,86,2019-03-21 17:00:00,2019-03-21 17:00:00
820,ベース,86,2019-03-21 17:00:00,2019-03-21 17:00:00
821,エフェクター,86,2019-03-21 17:00:00,2019-03-21 17:00:00
822,アンプ,86,2019-03-21 17:00:00,2019-03-21 17:00:00
823,弦楽器,86,2019-03-21 17:00:00,2019-03-21 17:00:00
824,管楽器,86,2019-03-21 17:00:00,2019-03-21 17:00:00
825,鍵盤楽器,86,2019-03-21 17:00:00,2019-03-21 17:00:00
826,打楽器,86,2019-03-21 17:00:00,2019-03-21 17:00:00
827,和楽器,86,2019-03-21 17:00:00,2019-03-21 17:00:00
828,楽譜/スコア,86,2019-03-21 17:00:00,2019-03-21 17:00:00
829,レコーディング/PA機器,86,2019-03-21 17:00:00,2019-03-21 17:00:00
830,DJ機器,86,2019-03-21 17:00:00,2019-03-21 17:00:00
831,DTM/DAW,86,2019-03-21 17:00:00,2019-03-21 17:00:00
832,その他,86,2019-03-21 17:00:00,2019-03-21 17:00:00
833,武具,87,2019-03-21 17:00:00,2019-03-21 17:00:00
834,使用済切手/官製はがき,87,2019-03-21 17:00:00,2019-03-21 17:00:00
835,旧貨幣/金貨/銀貨/記念硬貨,87,2019-03-21 17:00:00,2019-03-21 17:00:00
836,印刷物,87,2019-03-21 17:00:00,2019-03-21 17:00:00
837,ノベルティグッズ,87,2019-03-21 17:00:00,2019-03-21 17:00:00
838,その他,87,2019-03-21 17:00:00,2019-03-21 17:00:00
839,トイガン,88,2019-03-21 17:00:00,2019-03-21 17:00:00
840,個人装備,88,2019-03-21 17:00:00,2019-03-21 17:00:00
841,その他,88,2019-03-21 17:00:00,2019-03-21 17:00:00
842,陶芸,89,2019-03-21 17:00:00,2019-03-21 17:00:00
843,ガラス,89,2019-03-21 17:00:00,2019-03-21 17:00:00
844,漆芸,89,2019-03-21 17:00:00,2019-03-21 17:00:00
845,金属工芸,89,2019-03-21 17:00:00,2019-03-21 17:00:00
846,絵画/タペストリ,89,2019-03-21 17:00:00,2019-03-21 17:00:00
847,版画,89,2019-03-21 17:00:00,2019-03-21 17:00:00
848,彫刻/オブジェクト,89,2019-03-21 17:00:00,2019-03-21 17:00:00
849,書,89,2019-03-21 17:00:00,2019-03-21 17:00:00
850,写真,89,2019-03-21 17:00:00,2019-03-21 17:00:00
851,その他,89,2019-03-21 17:00:00,2019-03-21 17:00:00
852,画材,90,2019-03-21 17:00:00,2019-03-21 17:00:00
853,額縁,90,2019-03-21 17:00:00,2019-03-21 17:00:00
854,その他,90,2019-03-21 17:00:00,2019-03-21 17:00:00
855,トランプ/UNO,91,2019-03-21 17:00:00,2019-03-21 17:00:00
856,カルタ/百人一首,91,2019-03-21 17:00:00,2019-03-21 17:00:00
857,ダーツ,91,2019-03-21 17:00:00,2019-03-21 17:00:00
858,ビリヤード,91,2019-03-21 17:00:00,2019-03-21 17:00:00
859,麻雀,91,2019-03-21 17:00:00,2019-03-21 17:00:00
860,パズル/ジグソーパズル,91,2019-03-21 17:00:00,2019-03-21 17:00:00
861,囲碁/将棋,91,2019-03-21 17:00:00,2019-03-21 17:00:00
862,オセロ/チェス,91,2019-03-21 17:00:00,2019-03-21 17:00:00
863,人生ゲーム,91,2019-03-21 17:00:00,2019-03-21 17:00:00
864,野球/サッカーゲーム,91,2019-03-21 17:00:00,2019-03-21 17:00:00
865,スポーツ,91,2019-03-21 17:00:00,2019-03-21 17:00:00
866,三輪車/乗り物,91,2019-03-21 17:00:00,2019-03-21 17:00:00
867,ヨーヨー,91,2019-03-21 17:00:00,2019-03-21 17:00:00
868,模型製作用品,91,2019-03-21 17:00:00,2019-03-21 17:00:00
869,鉄道,91,2019-03-21 17:00:00,2019-03-21 17:00:00
870,航空機,91,2019-03-21 17:00:00,2019-03-21 17:00:00
871,アマチュア無線,91,2019-03-21 17:00:00,2019-03-21 17:00:00
872,パチンコ/パチスロ,91,2019-03-21 17:00:00,2019-03-21 17:00:00
873,その他,91,2019-03-21 17:00:00,2019-03-21 17:00:00
874,ファンデーション,92,2019-03-21 17:00:00,2019-03-21 17:00:00
875,化粧下地,92,2019-03-21 17:00:00,2019-03-21 17:00:00
876,コントロールカラー,92,2019-03-21 17:00:00,2019-03-21 17:00:00
877,BBクリーム,92,2019-03-21 17:00:00,2019-03-21 17:00:00
878,CCクリーム,92,2019-03-21 17:00:00,2019-03-21 17:00:00
879,コンシーラー,92,2019-03-21 17:00:00,2019-03-21 17:00:00
880,フェイスパウダー,92,2019-03-21 17:00:00,2019-03-21 17:00:00
881,トライアルセット/サンプル,92,2019-03-21 17:00:00,2019-03-21 17:00:00
882,その他,92,2019-03-21 17:00:00,2019-03-21 17:00:00
883,アイシャドウ,93,2019-03-21 17:00:00,2019-03-21 17:00:00
884,口紅,93,2019-03-21 17:00:00,2019-03-21 17:00:00
885,リップグロス,93,2019-03-21 17:00:00,2019-03-21 17:00:00
886,リップライナー,93,2019-03-21 17:00:00,2019-03-21 17:00:00
887,チーク,93,2019-03-21 17:00:00,2019-03-21 17:00:00
888,フェイスカラー,93,2019-03-21 17:00:00,2019-03-21 17:00:00
889,マスカラ,93,2019-03-21 17:00:00,2019-03-21 17:00:00
890,アイライナー,93,2019-03-21 17:00:00,2019-03-21 17:00:00
891,つけまつげ,93,2019-03-21 17:00:00,2019-03-21 17:00:00
892,アイブロウペンシル,93,2019-03-21 17:00:00,2019-03-21 17:00:00
893,パウダーアイブロウ,93,2019-03-21 17:00:00,2019-03-21 17:00:00
894,眉マスカラ,93,2019-03-21 17:00:00,2019-03-21 17:00:00
895,トライアルセット/サンプル,93,2019-03-21 17:00:00,2019-03-21 17:00:00
896,メイク道具/化粧小物,93,2019-03-21 17:00:00,2019-03-21 17:00:00
897,美顔用品/美顔ローラー,93,2019-03-21 17:00:00,2019-03-21 17:00:00
898,その他,93,2019-03-21 17:00:00,2019-03-21 17:00:00
899,ネイルカラー,94,2019-03-21 17:00:00,2019-03-21 17:00:00
900,カラージェル,94,2019-03-21 17:00:00,2019-03-21 17:00:00
901,ネイルベースコート/トップコート,94,2019-03-21 17:00:00,2019-03-21 17:00:00
902,ネイルアート用品,94,2019-03-21 17:00:00,2019-03-21 17:00:00
903,ネイルパーツ,94,2019-03-21 17:00:00,2019-03-21 17:00:00
904,ネイルチップ/付け爪,94,2019-03-21 17:00:00,2019-03-21 17:00:00
905,手入れ用具,94,2019-03-21 17:00:00,2019-03-21 17:00:00
906,除光液,94,2019-03-21 17:00:00,2019-03-21 17:00:00
907,その他,94,2019-03-21 17:00:00,2019-03-21 17:00:00
908,香水(女性用),95,2019-03-21 17:00:00,2019-03-21 17:00:00
909,香水(男性用),95,2019-03-21 17:00:00,2019-03-21 17:00:00
910,ユニセックス,95,2019-03-21 17:00:00,2019-03-21 17:00:00
911,ボディミスト,95,2019-03-21 17:00:00,2019-03-21 17:00:00
912,その他,95,2019-03-21 17:00:00,2019-03-21 17:00:00
913,化粧水/ローション,96,2019-03-21 17:00:00,2019-03-21 17:00:00
914,乳液/ミルク,96,2019-03-21 17:00:00,2019-03-21 17:00:00
915,美容液,96,2019-03-21 17:00:00,2019-03-21 17:00:00
916,フェイスクリーム,96,2019-03-21 17:00:00,2019-03-21 17:00:00
917,洗顔料,96,2019-03-21 17:00:00,2019-03-21 17:00:00
918,クレンジング/メイク落とし,96,2019-03-21 17:00:00,2019-03-21 17:00:00
919,パック/フェイスマスク,96,2019-03-21 17:00:00,2019-03-21 17:00:00
920,ジェル/ゲル,96,2019-03-21 17:00:00,2019-03-21 17:00:00
921,ブースター/導入液,96,2019-03-21 17:00:00,2019-03-21 17:00:00
922,アイケア,96,2019-03-21 17:00:00,2019-03-21 17:00:00
923,リップケア,96,2019-03-21 17:00:00,2019-03-21 17:00:00
924,トライアルセット/サンプル,96,2019-03-21 17:00:00,2019-03-21 17:00:00
925,洗顔グッズ,96,2019-03-21 17:00:00,2019-03-21 17:00:00
926,その他,96,2019-03-21 17:00:00,2019-03-21 17:00:00
927,シャンプー,97,2019-03-21 17:00:00,2019-03-21 17:00:00
928,トリートメント,97,2019-03-21 17:00:00,2019-03-21 17:00:00
929,コンディショナー,97,2019-03-21 17:00:00,2019-03-21 17:00:00
930,リンス,97,2019-03-21 17:00:00,2019-03-21 17:00:00
931,スタイリング剤,97,2019-03-21 17:00:00,2019-03-21 17:00:00
932,カラーリング剤,97,2019-03-21 17:00:00,2019-03-21 17:00:00
933,ブラシ,97,2019-03-21 17:00:00,2019-03-21 17:00:00
934,その他,97,2019-03-21 17:00:00,2019-03-21 17:00:00
935,オイル/クリーム,98,2019-03-21 17:00:00,2019-03-21 17:00:00
936,ハンドクリーム,98,2019-03-21 17:00:00,2019-03-21 17:00:00
937,ローション,98,2019-03-21 17:00:00,2019-03-21 17:00:00
938,日焼け止め/サンオイル,98,2019-03-21 17:00:00,2019-03-21 17:00:00
939,ボディソープ,98,2019-03-21 17:00:00,2019-03-21 17:00:00
940,入浴剤,98,2019-03-21 17:00:00,2019-03-21 17:00:00
941,制汗/デオドラント,98,2019-03-21 17:00:00,2019-03-21 17:00:00
942,フットケア,98,2019-03-21 17:00:00,2019-03-21 17:00:00
943,その他,98,2019-03-21 17:00:00,2019-03-21 17:00:00
944,口臭防止/エチケット用品,99,2019-03-21 17:00:00,2019-03-21 17:00:00
945,歯ブラシ,99,2019-03-21 17:00:00,2019-03-21 17:00:00
946,その他,99,2019-03-21 17:00:00,2019-03-21 17:00:00
947,エッセンシャルオイル,100,2019-03-21 17:00:00,2019-03-21 17:00:00
948,芳香器,100,2019-03-21 17:00:00,2019-03-21 17:00:00
949,お香/香炉,100,2019-03-21 17:00:00,2019-03-21 17:00:00
950,キャンドル,100,2019-03-21 17:00:00,2019-03-21 17:00:00
951,リラクゼーショングッズ,100,2019-03-21 17:00:00,2019-03-21 17:00:00
952,その他,100,2019-03-21 17:00:00,2019-03-21 17:00:00
